date,h,variant,sig,p
2020-05-27,5,night,1,0.724
2020-05-29,5,night,1,0.724
2020-06-02,5,night,1,0.724
2020-06-03,5,night,1,0.724
2020-06-04,5,night,1,0.724
2020-06-05,5,night,1,0.724
2020-06-08,5,night,1,0.724
2020-06-09,5,night,-1,0.389
2020-06-10,5,night,1,0.656
2020-06-11,5,night,-1,0.389
2020-06-12,5,night,1,0.724
2020-06-15,5,night,1,0.724
2020-06-16,5,night,-1,0.389
2020-06-17,5,night,1,0.724
2020-06-18,5,night,1,0.724
2020-06-22,5,night,1,0.724
2020-06-23,5,night,1,0.724
2020-06-29,5,night,1,0.724
2020-07-01,5,night,1,0.724
2020-07-02,5,night,1,0.724
2020-07-03,5,night,1,0.724
2020-07-06,5,night,1,0.724
2020-07-07,5,night,-1,0.389
2020-07-08,5,night,1,0.724
2020-07-09,5,night,1,0.724
2020-07-10,5,night,1,0.724
2020-07-13,5,night,-1,0.389
2020-07-14,5,night,1,0.724
2020-07-15,5,night,-1,0.389
2020-07-20,5,night,1,0.724
2020-07-24,5,night,1,0.724
2020-07-27,5,night,1,0.724
2020-07-28,5,night,-1,0.389
2020-07-29,5,night,1,0.724
2020-07-30,5,night,-1,0.389
2020-08-03,5,night,1,0.724
2020-08-04,5,night,1,0.724
2020-08-05,5,night,1,0.724
2020-08-06,5,night,1,0.724
2020-08-12,5,night,1,0.724
2020-08-20,5,night,1,0.724
2020-08-21,5,night,-1,0.389
2020-08-24,5,night,1,0.724
2020-08-25,5,night,-1,0.389
2020-08-26,5,night,1,0.724
2020-08-28,5,night,1,0.724
2020-09-01,5,night,1,0.724
2020-09-02,5,night,1,0.724
2020-09-07,5,night,1,0.724
2020-09-09,5,night,1,0.724
2020-09-15,5,night,1,0.724
2020-09-22,5,night,1,0.724
2020-09-24,5,night,1,0.724
2020-09-25,5,night,1,0.724
2020-09-28,5,night,1,0.724
2020-09-29,5,night,1,0.724
2020-09-30,5,night,1,0.724
2020-10-05,5,night,1,0.724
2020-10-07,5,night,1,0.724
2020-10-12,5,night,1,0.724
2020-10-14,5,night,-1,0.389
2020-10-15,5,night,-1,0.389
2020-10-16,5,night,-1,0.389
2020-10-22,5,night,1,0.724
2020-10-30,5,night,1,0.724
2020-11-02,5,night,1,0.724
2020-11-03,5,night,1,0.724
2020-11-04,5,night,1,0.724
2020-11-05,5,night,1,0.724
2020-11-06,5,night,1,0.724
2020-11-09,5,night,1,0.724
2020-11-10,5,night,-1,0.389
2020-11-11,5,night,1,0.724
2020-11-12,5,night,-1,0.389
2020-11-13,5,night,1,0.724
2020-11-16,5,night,1,0.724
2020-11-17,5,night,-1,0.389
2020-11-18,5,night,-1,0.389
2020-11-19,5,night,-1,0.389
2020-11-20,5,night,-1,0.389
2020-11-23,5,night,-1,0.389
2020-11-24,5,night,1,0.724
2020-11-25,5,night,1,0.724
2020-11-26,5,night,-1,0.389
2020-11-27,5,night,1,0.724
2020-11-30,5,night,-1,0.389
2020-12-01,5,night,1,0.724
2020-12-02,5,night,-1,0.389
2020-12-03,5,night,-1,0.389
2020-12-04,5,night,1,0.724
2020-12-07,5,night,-1,0.389
2020-12-08,5,night,-1,0.389
2020-12-09,5,night,-1,0.389
2020-12-10,5,night,1,0.724
2020-12-11,5,night,-1,0.389
2020-12-14,5,night,-1,0.389
2020-12-15,5,night,1,0.724
2020-12-16,5,night,1,0.724
2020-12-18,5,night,1,0.724
2020-12-22,5,night,1,0.724
2020-12-23,5,night,1,0.724
2020-12-24,5,night,1,0.724
2020-12-25,5,night,-1,0.529
2020-12-28,5,night,-1,0.529
2020-12-29,5,night,-1,0.529
2020-12-30,5,night,1,0.724
2020-12-31,5,night,-1,0.529
2021-01-05,5,night,1,0.805
2021-01-06,5,night,1,0.805
2021-01-08,5,night,-1,0.409
2021-01-11,5,night,-1,0.409
2021-01-13,5,night,-1,0.409
2021-01-14,5,night,1,0.805
2021-01-15,5,night,1,0.805
2021-01-18,5,night,1,0.805
2021-01-19,5,night,-1,0.409
2021-01-21,5,night,-1,0.409
2021-01-22,5,night,1,0.684
2021-01-25,5,night,1,0.684
2021-01-27,5,night,1,0.684
2021-01-28,5,night,1,0.805
2021-01-29,5,night,1,0.805
2021-02-02,5,night,1,0.805
2021-02-03,5,night,-1,0.532
2021-02-05,5,night,-1,0.532
2021-02-17,5,night,-1,0.532
2021-02-18,5,night,-1,0.532
2021-02-22,5,night,-1,0.532
2021-02-23,5,night,-1,0.409
2021-02-25,5,night,-1,0.532
2021-02-26,5,night,-1,0.409
2021-03-03,5,night,-1,0.409
2021-03-05,5,night,1,0.805
2021-03-08,5,night,1,0.684
2021-03-09,5,night,1,0.805
2021-03-10,5,night,1,0.805
2021-03-11,5,night,1,0.805
2021-03-12,5,night,1,0.684
2021-03-15,5,night,1,0.805
2021-03-16,5,night,1,0.684
2021-03-18,5,night,1,0.684
2021-03-19,5,night,1,0.805
2021-03-22,5,night,1,0.805
2021-03-25,5,night,1,0.805
2021-03-26,5,night,1,0.805
2021-03-29,5,night,1,0.805
2021-03-30,5,night,1,0.684
2021-03-31,5,night,1,0.805
2021-04-01,5,night,1,0.805
2021-04-06,5,night,-1,0.532
2021-04-07,5,night,-1,0.532
2021-04-08,5,night,-1,0.532
2021-04-14,5,night,-1,0.409
2021-04-15,5,night,-1,0.409
2021-04-16,5,night,-1,0.409
2021-04-19,5,night,-1,0.409
2021-04-20,5,night,-1,0.409
2021-04-22,5,night,-1,0.409
2021-04-26,5,night,-1,0.409
2021-04-27,5,night,-1,0.409
2021-04-28,5,night,-1,0.409
2021-04-29,5,night,-1,0.409
2021-05-04,5,night,-1,0.409
2021-05-05,5,night,1,0.805
2021-05-06,5,night,1,0.805
2021-05-07,5,night,1,0.805
2021-05-10,5,night,-1,0.532
2021-05-11,5,night,1,0.684
2021-05-12,5,night,-1,0.409
2021-05-13,5,night,1,0.805
2021-05-14,5,night,1,0.805
2021-05-18,5,night,1,0.684
2021-05-19,5,night,1,0.805
2021-05-20,5,night,1,0.805
2021-05-21,5,night,-1,0.532
2021-05-24,5,night,1,0.805
2021-05-25,5,night,-1,0.532
2021-05-26,5,night,-1,0.532
2021-05-28,5,night,1,0.684
2021-05-31,5,night,1,0.684
2021-06-01,5,night,1,0.684
2021-06-03,5,night,1,0.684
2021-06-08,5,night,-1,0.532
2021-06-09,5,night,1,0.805
2021-06-10,5,night,1,0.805
2021-06-11,5,night,-1,0.532
2021-06-15,5,night,-1,0.532
2021-06-16,5,night,-1,0.532
2021-06-17,5,night,-1,0.532
2021-06-18,5,night,-1,0.532
2021-06-21,5,night,1,0.805
2021-06-22,5,night,1,0.805
2021-06-23,5,night,-1,0.409
2021-06-24,5,night,1,0.805
2021-06-25,5,night,1,0.805
2021-06-28,5,night,1,0.805
2021-06-29,5,night,1,0.805
2021-06-30,5,night,-1,0.532
2021-07-01,5,night,-1,0.409
2021-07-05,5,night,-1,0.409
2021-07-06,5,night,-1,0.409
2021-07-07,5,night,1,0.805
2021-07-08,5,night,-1,0.409
2021-07-09,5,night,1,0.805
2021-07-12,5,night,1,0.805
2021-07-13,5,night,-1,0.409
2021-07-15,5,night,-1,0.532
2021-07-16,5,night,-1,0.532
2021-07-19,5,night,-1,0.532
2021-07-20,5,night,1,0.805
2021-07-21,5,night,1,0.805
2021-07-23,5,night,1,0.805
2021-07-26,5,night,1,0.805
2021-07-27,5,night,-1,0.532
2021-07-29,5,night,1,0.805
2021-08-02,5,night,-1,0.532
2021-08-03,5,night,-1,0.532
2021-08-04,5,night,-1,0.532
2021-08-05,5,night,-1,0.532
2021-08-06,5,night,-1,0.532
2021-08-09,5,night,-1,0.532
2021-08-10,5,night,-1,0.532
2021-08-11,5,night,-1,0.532
2021-08-13,5,night,1,0.684
2021-08-16,5,night,1,0.805
2021-08-17,5,night,1,0.684
2021-08-18,5,night,1,0.684
2021-08-19,5,night,1,0.684
2021-08-20,5,night,1,0.805
2021-08-23,5,night,1,0.805
2021-08-24,5,night,1,0.684
2021-08-25,5,night,1,0.805
2021-08-26,5,night,1,0.684
2021-08-27,5,night,1,0.805
2021-08-30,5,night,1,0.684
2021-08-31,5,night,1,0.684
2021-09-01,5,night,-1,0.532
2021-09-03,5,night,-1,0.532
2021-09-06,5,night,-1,0.532
2021-09-09,5,night,1,0.805
2021-09-13,5,night,1,0.805
2021-09-14,5,night,1,0.684
2021-09-15,5,night,1,0.684
2021-09-16,5,night,1,0.684
2021-09-17,5,night,1,0.684
2021-09-22,5,night,1,0.805
2021-09-23,5,night,1,0.805
2021-09-24,5,night,1,0.684
2021-09-27,5,night,1,0.684
2021-09-28,5,night,1,0.684
2021-09-29,5,night,1,0.684
2021-09-30,5,night,1,0.684
2021-10-01,5,night,1,0.805
2021-10-04,5,night,1,0.684
2021-10-05,5,night,1,0.805
2021-10-06,5,night,1,0.805
2021-10-07,5,night,1,0.805
2021-10-08,5,night,1,0.684
2021-10-12,5,night,1,0.684
2021-10-13,5,night,1,0.805
2021-10-14,5,night,1,0.805
2021-10-15,5,night,1,0.805
2021-10-18,5,night,1,0.805
2021-11-01,5,night,-1,0.409
2021-11-03,5,night,1,0.805
2021-11-04,5,night,1,0.805
2021-11-05,5,night,-1,0.409
2021-11-08,5,night,1,0.805
2021-11-09,5,night,-1,0.409
2021-11-10,5,night,-1,0.409
2021-11-15,5,night,-1,0.409
2021-11-17,5,night,-1,0.409
2021-11-18,5,night,1,0.805
2021-11-19,5,night,-1,0.409
2021-11-22,5,night,-1,0.532
2021-11-23,5,night,-1,0.532
2021-11-30,5,night,-1,0.532
2021-12-01,5,night,-1,0.532
2021-12-03,5,night,-1,0.532
2021-12-06,5,night,-1,0.532
2021-12-09,5,night,-1,0.532
2021-12-10,5,night,1,0.805
2021-12-15,5,night,1,0.805
2021-12-16,5,night,1,0.684
2021-12-17,5,night,1,0.684
2021-12-20,5,night,1,0.805
2021-12-21,5,night,1,0.805
2021-12-22,5,night,1,0.805
2021-12-24,5,night,1,0.684
2021-12-28,5,night,-1,0.532
2021-12-29,5,night,-1,0.532
2021-12-30,5,night,-1,0.532
2022-01-03,5,night,1,0.713
2022-01-06,5,night,1,0.811
2022-01-11,5,night,1,0.713
2022-01-13,5,night,1,0.713
2022-02-08,5,night,1,0.811
2022-02-09,5,night,1,0.811
2022-02-15,5,night,1,0.713
2022-02-24,5,night,1,0.713
2022-02-25,5,night,1,0.713
2022-03-02,5,night,1,0.713
2022-03-08,5,night,1,0.713
2022-03-09,5,night,1,0.713
2022-03-15,5,night,1,0.811
2022-03-16,5,night,1,0.713
2022-03-18,5,night,1,0.713
2022-03-22,5,night,1,0.811
2022-03-24,5,night,1,0.713
2022-03-28,5,night,1,0.713
2022-03-29,5,night,1,0.713
2022-04-07,5,night,1,0.811
2022-04-18,5,night,1,0.713
2022-04-19,5,night,1,0.713
2022-04-20,5,night,1,0.811
2022-04-25,5,night,1,0.811
2022-04-28,5,night,1,0.811
2022-05-04,5,night,1,0.713
2022-05-13,5,night,1,0.713
2022-05-17,5,night,1,0.713
2022-05-19,5,night,1,0.811
2022-05-23,5,night,1,0.811
2022-05-24,5,night,1,0.811
2022-05-25,5,night,1,0.811
2022-05-26,5,night,1,0.811
2022-05-27,5,night,1,0.811
2022-06-02,5,night,1,0.811
2022-06-07,5,night,1,0.811
2022-06-15,5,night,1,0.811
2022-06-20,5,night,1,0.811
2022-06-21,5,night,1,0.811
2022-06-22,5,night,1,0.811
2022-06-23,5,night,1,0.811
2022-06-24,5,night,1,0.713
2022-07-01,5,night,1,0.811
2022-07-04,5,night,1,0.811
2022-07-05,5,night,1,0.811
2022-07-06,5,night,1,0.811
2022-07-07,5,night,1,0.811
2022-07-08,5,night,1,0.811
2022-07-12,5,night,1,0.811
2022-07-14,5,night,1,0.811
2022-07-15,5,night,1,0.811
2022-07-19,5,night,1,0.811
2022-07-21,5,night,1,0.811
2022-07-27,5,night,1,0.811
2022-07-28,5,night,1,0.811
2022-08-04,5,night,1,0.713
2022-08-10,5,night,1,0.713
2022-08-11,5,night,1,0.811
2022-08-12,5,night,1,0.811
2022-08-24,5,night,1,0.713
2022-08-25,5,night,1,0.713
2022-09-01,5,night,1,0.713
2022-09-07,5,night,1,0.713
2022-09-12,5,night,1,0.713
2022-09-19,5,night,1,0.713
2022-09-28,5,night,1,0.713
2022-10-03,5,night,1,0.713
2022-10-04,5,night,1,0.713
2022-10-13,5,night,1,0.811
2022-10-17,5,night,1,0.811
2022-10-20,5,night,1,0.811
2022-10-21,5,night,1,0.811
2022-10-25,5,night,1,0.811
2022-10-26,5,night,1,0.811
2022-10-28,5,night,1,0.811
2022-11-04,5,night,1,0.811
2022-11-07,5,night,1,0.811
2022-11-08,5,night,1,0.811
2022-11-10,5,night,1,0.811
2022-11-11,5,night,1,0.811
2022-11-15,5,night,1,0.811
2022-11-18,5,night,1,0.811
2022-11-22,5,night,1,0.811
2022-11-23,5,night,1,0.811
2022-11-30,5,night,1,0.811
2022-12-08,5,night,1,0.811
2022-12-12,5,night,1,0.811
2022-12-13,5,night,1,0.811
2022-12-20,5,night,1,0.811
2022-12-21,5,night,1,0.713
2022-12-29,5,night,1,0.713
2023-01-03,5,night,-1,0.468
2023-01-05,5,night,-1,0.462
2023-01-06,5,night,1,0.727
2023-01-09,5,night,1,0.727
2023-01-10,5,night,1,0.727
2023-01-16,5,night,-1,0.468
2023-02-03,5,night,-1,0.462
2023-02-06,5,night,-1,0.462
2023-02-08,5,night,-1,0.462
2023-02-16,5,night,-1,0.35
2023-02-21,5,night,-1,0.462
2023-02-24,5,night,-1,0.462
2023-03-06,5,night,-1,0.468
2023-03-07,5,night,-1,0.462
2023-03-09,5,night,-1,0.462
2023-03-10,5,night,-1,0.462
2023-03-13,5,night,-1,0.462
2023-03-15,5,night,-1,0.462
2023-03-17,5,night,-1,0.462
2023-03-20,5,night,1,0.727
2023-03-22,5,night,-1,0.468
2023-03-23,5,night,1,0.727
2023-03-24,5,night,-1,0.468
2023-03-27,5,night,-1,0.35
2023-03-28,5,night,1,0.727
2023-03-29,5,night,1,0.727
2023-03-30,5,night,1,0.727
2023-03-31,5,night,1,0.727
2023-04-06,5,night,1,0.727
2023-04-07,5,night,1,0.727
2023-04-10,5,night,-1,0.468
2023-04-11,5,night,1,0.727
2023-04-12,5,night,-1,0.468
2023-04-13,5,night,1,0.727
2023-04-14,5,night,-1,0.468
2023-04-17,5,night,-1,0.468
2023-04-18,5,night,1,0.727
2023-04-21,5,night,-1,0.468
2023-04-25,5,night,-1,0.35
2023-04-26,5,night,-1,0.468
2023-05-02,5,night,-1,0.462
2023-05-03,5,night,-1,0.468
2023-05-04,5,night,-1,0.468
2023-05-09,5,night,-1,0.468
2023-05-10,5,night,1,0.727
2023-05-11,5,night,-1,0.35
2023-05-12,5,night,-1,0.462
2023-05-16,5,night,1,0.727
2023-05-19,5,night,-1,0.468
2023-05-23,5,night,-1,0.35
2023-05-25,5,night,1,0.727
2023-05-26,5,night,1,0.727
2023-06-01,5,night,1,0.727
2023-06-02,5,night,1,0.727
2023-06-06,5,night,1,0.727
2023-06-08,5,night,1,0.727
2023-06-09,5,night,1,0.727
2023-06-12,5,night,1,0.727
2023-06-13,5,night,1,0.727
2023-06-14,5,night,1,0.727
2023-06-21,5,night,-1,0.35
2023-06-26,5,night,-1,0.35
2023-07-03,5,night,-1,0.468
2023-07-04,5,night,-1,0.468
2023-07-05,5,night,-1,0.35
2023-07-06,5,night,-1,0.35
2023-07-14,5,night,-1,0.468
2023-07-19,5,night,-1,0.468
2023-07-20,5,night,-1,0.35
2023-07-21,5,night,-1,0.468
2023-07-27,5,night,-1,0.35
2023-08-01,5,night,-1,0.468
2023-08-02,5,night,-1,0.462
2023-08-04,5,night,-1,0.468
2023-08-08,5,night,-1,0.462
2023-08-09,5,night,-1,0.462
2023-08-11,5,night,-1,0.462
2023-08-15,5,night,-1,0.462
2023-08-16,5,night,-1,0.468
2023-08-17,5,night,-1,0.468
2023-08-22,5,night,-1,0.468
2023-08-24,5,night,-1,0.462
2023-08-30,5,night,1,0.727
2023-08-31,5,night,-1,0.468
2023-09-01,5,night,-1,0.468
2023-09-04,5,night,-1,0.468
2023-09-05,5,night,-1,0.468
2023-09-06,5,night,-1,0.462
2023-09-07,5,night,-1,0.468
2023-09-12,5,night,-1,0.468
2023-09-14,5,night,-1,0.468
2023-09-15,5,night,-1,0.462
2023-09-18,5,night,1,0.727
2023-09-19,5,night,-1,0.468
2023-09-20,5,night,-1,0.468
2023-09-21,5,night,-1,0.462
2023-09-25,5,night,-1,0.468
2023-09-26,5,night,-1,0.462
2023-10-02,5,night,-1,0.468
2023-10-03,5,night,-1,0.462
2023-10-05,5,night,-1,0.468
2023-10-11,5,night,-1,0.468
2023-10-12,5,night,-1,0.35
2023-10-13,5,night,-1,0.35
2023-10-18,5,night,-1,0.35
2023-10-20,5,night,-1,0.35
2023-10-25,5,night,-1,0.462
2023-10-27,5,night,-1,0.462
2023-11-03,5,night,1,0.727
2023-11-06,5,night,1,0.727
2023-11-07,5,night,1,0.727
2023-11-08,5,night,-1,0.468
2023-11-09,5,night,-1,0.468
2023-11-10,5,night,1,0.727
2023-11-13,5,night,1,0.727
2023-11-14,5,night,1,0.727
2023-11-15,5,night,1,0.727
2023-11-16,5,night,-1,0.468
2023-11-20,5,night,1,0.727
2023-11-21,5,night,-1,0.35
2023-11-22,5,night,1,0.727
2023-11-23,5,night,1,0.727
2023-11-27,5,night,1,0.727
2023-11-29,5,night,1,0.727
2023-12-04,5,night,-1,0.35
2023-12-06,5,night,-1,0.35
2023-12-07,5,night,1,0.727
2023-12-08,5,night,1,0.727
2023-12-20,5,night,-1,0.35
2023-12-27,5,night,-1,0.468
2024-01-02,5,night,-1,0.331
2024-01-03,5,night,-1,0.434
2024-01-04,5,night,-1,0.434
2024-01-05,5,night,1,0.675
2024-01-08,5,night,1,0.675
2024-01-10,5,night,1,0.675
2024-01-11,5,night,-1,0.464
2024-01-15,5,night,1,0.675
2024-01-26,5,night,1,0.675
2024-01-29,5,night,-1,0.434
2024-01-30,5,night,-1,0.434
2024-01-31,5,night,-1,0.434
2024-02-01,5,night,1,0.675
2024-02-02,5,night,-1,0.434
2024-02-05,5,night,1,0.675
2024-02-19,5,night,-1,0.434
2024-02-20,5,night,-1,0.434
2024-02-22,5,night,1,0.753
2024-02-23,5,night,1,0.753
2024-03-04,5,night,1,0.753
2024-03-05,5,night,-1,0.331
2024-03-06,5,night,1,0.753
2024-03-07,5,night,1,0.753
2024-03-08,5,night,-1,0.331
2024-03-11,5,night,-1,0.434
2024-03-13,5,night,-1,0.434
2024-03-14,5,night,-1,0.331
2024-03-25,5,night,1,0.675
2024-03-28,5,night,1,0.675
2024-03-29,5,night,1,0.675
2024-04-01,5,night,1,0.675
2024-04-03,5,night,1,0.675
2024-04-08,5,night,1,0.675
2024-04-10,5,night,-1,0.331
2024-04-11,5,night,1,0.675
2024-04-12,5,night,-1,0.331
2024-04-15,5,night,-1,0.331
2024-04-17,5,night,-1,0.464
2024-04-18,5,night,-1,0.464
2024-04-24,5,night,-1,0.464
2024-04-26,5,night,1,0.675
2024-04-30,5,night,-1,0.331
2024-05-02,5,night,1,0.675
2024-05-03,5,night,1,0.675
2024-05-06,5,night,1,0.675
2024-05-07,5,night,-1,0.434
2024-05-08,5,night,-1,0.434
2024-05-09,5,night,1,0.675
2024-05-10,5,night,1,0.675
2024-05-14,5,night,1,0.675
2024-05-15,5,night,1,0.753
2024-05-16,5,night,-1,0.331
2024-05-22,5,night,-1,0.434
2024-05-23,5,night,-1,0.331
2024-05-24,5,night,1,0.675
2024-05-27,5,night,1,0.675
2024-05-29,5,night,-1,0.331
2024-05-30,5,night,1,0.675
2024-06-03,5,night,-1,0.331
2024-06-05,5,night,1,0.675
2024-06-07,5,night,-1,0.331
2024-06-11,5,night,1,0.675
2024-06-12,5,night,1,0.675
2024-06-14,5,night,-1,0.434
2024-06-17,5,night,1,0.675
2024-06-18,5,night,1,0.675
2024-06-20,5,night,-1,0.331
2024-06-21,5,night,-1,0.331
2024-06-24,5,night,-1,0.464
2024-06-26,5,night,-1,0.331
2024-06-27,5,night,1,0.675
2024-07-02,5,night,1,0.675
2024-07-03,5,night,1,0.675
2024-07-09,5,night,-1,0.331
2024-07-11,5,night,-1,0.331
2024-07-15,5,night,-1,0.434
2024-07-16,5,night,1,0.675
2024-07-17,5,night,-1,0.464
2024-07-18,5,night,-1,0.464
2024-07-19,5,night,-1,0.464
2024-07-23,5,night,-1,0.464
2024-07-26,5,night,1,0.675
2024-07-29,5,night,-1,0.464
2024-07-30,5,night,-1,0.464
2024-07-31,5,night,1,0.675
2024-08-01,5,night,-1,0.464
2024-08-02,5,night,-1,0.464
2024-08-05,5,night,1,0.675
2024-08-06,5,night,-1,0.464
2024-08-07,5,night,-1,0.464
2024-08-09,5,night,1,0.675
2024-08-12,5,night,1,0.675
2024-08-13,5,night,1,0.675
2024-08-14,5,night,-1,0.434
2024-08-15,5,night,1,0.675
2024-08-16,5,night,-1,0.434
2024-08-19,5,night,1,0.675
2024-08-20,5,night,-1,0.331
2024-08-21,5,night,1,0.675
2024-08-22,5,night,-1,0.464
2024-08-23,5,night,1,0.675
2024-08-26,5,night,-1,0.331
2024-08-27,5,night,1,0.675
2024-08-28,5,night,-1,0.331
2024-08-29,5,night,1,0.675
2024-09-02,5,night,1,0.675
2024-09-03,5,night,-1,0.331
2024-09-04,5,night,1,0.675
2024-09-05,5,night,1,0.675
2024-09-06,5,night,-1,0.464
2024-09-09,5,night,1,0.675
2024-09-10,5,night,1,0.675
2024-09-11,5,night,1,0.675
2024-09-12,5,night,1,0.675
2024-09-13,5,night,1,0.675
2024-09-16,5,night,-1,0.434
2024-09-18,5,night,-1,0.434
2024-09-19,5,night,1,0.675
2024-09-20,5,night,-1,0.434
2024-09-23,5,night,-1,0.434
2024-09-27,5,night,-1,0.331
2024-09-30,5,night,-1,0.464
2024-10-01,5,night,-1,0.464
2024-10-07,5,night,-1,0.331
2024-10-15,5,night,-1,0.331
2024-10-17,5,night,1,0.675
2024-10-22,5,night,-1,0.434
2024-10-23,5,night,-1,0.331
2024-10-24,5,night,-1,0.434
2024-10-25,5,night,1,0.675
2024-10-28,5,night,-1,0.331
2024-10-29,5,night,1,0.675
2024-10-30,5,night,-1,0.464
2024-11-01,5,night,1,0.675
2024-11-04,5,night,-1,0.464
2024-11-05,5,night,1,0.675
2024-11-06,5,night,-1,0.434
2024-11-07,5,night,1,0.675
2024-11-08,5,night,-1,0.331
2024-11-11,5,night,-1,0.331
2024-11-15,5,night,-1,0.464
2024-11-19,5,night,1,0.675
2024-11-21,5,night,1,0.675
2024-11-22,5,night,1,0.675
2024-11-25,5,night,-1,0.464
2024-11-26,5,night,1,0.675
2024-11-27,5,night,-1,0.464
2024-11-29,5,night,1,0.675
2024-12-02,5,night,1,0.675
2024-12-03,5,night,1,0.675
2024-12-04,5,night,1,0.675
2024-12-05,5,night,1,0.675
2024-12-06,5,night,1,0.675
2024-12-09,5,night,-1,0.434
2024-12-10,5,night,-1,0.331
2024-12-11,5,night,1,0.675
2024-12-12,5,night,-1,0.331
2024-12-13,5,night,1,0.675
2024-12-16,5,night,1,0.675
2024-12-18,5,night,-1,0.331
2024-12-19,5,night,-1,0.434
2024-12-27,5,night,-1,0.331
2024-12-30,5,night,-1,0.331
2025-01-02,5,night,-1,0.475
2025-01-03,5,night,1,0.698
2025-01-06,5,night,1,0.824
2025-01-07,5,night,-1,0.352
2025-01-08,5,night,-1,0.475
2025-01-10,5,night,-1,0.475
2025-01-13,5,night,-1,0.475
2025-01-14,5,night,-1,0.475
2025-01-15,5,night,1,0.698
2025-01-16,5,night,1,0.698
2025-01-20,5,night,-1,0.475
2025-01-21,5,night,1,0.698
2025-01-22,5,night,1,0.732
2025-02-03,5,night,1,0.698
2025-02-04,5,night,1,0.698
2025-02-05,5,night,1,0.698
2025-02-06,5,night,1,0.732
2025-02-07,5,night,-1,0.352
2025-02-10,5,night,1,0.824
2025-02-13,5,night,-1,0.475
2025-02-18,5,night,-1,0.475
2025-02-19,5,night,-1,0.475
2025-02-20,5,night,-1,0.475
2025-02-21,5,night,-1,0.352
2025-02-24,5,night,-1,0.352
2025-02-25,5,night,-1,0.352
2025-02-26,5,night,-1,0.475
2025-02-27,5,night,-1,0.352
2025-03-03,5,night,-1,0.352
2025-03-04,5,night,-1,0.475
2025-03-06,5,night,-1,0.352
2025-03-10,5,night,-1,0.352
2025-03-11,5,night,-1,0.475
2025-03-12,5,night,1,0.698
2025-03-14,5,night,1,0.698
2025-03-17,5,night,1,0.698
2025-03-18,5,night,-1,0.475
2025-03-19,5,night,1,0.698
2025-03-20,5,night,-1,0.475
2025-03-24,5,night,1,0.698
2025-03-26,5,night,-1,0.352
2025-03-27,5,night,-1,0.475
2025-03-28,5,night,-1,0.352
2025-03-31,5,night,1,0.698
2025-04-01,5,night,1,0.698
2025-04-02,5,night,-1,0.352
2025-04-07,5,night,-1,0.352
2025-04-08,5,night,-1,0.475
2025-04-09,5,night,1,0.698
2025-04-10,5,night,-1,0.475
2025-04-11,5,night,-1,0.475
2025-04-14,5,night,1,0.732
2025-04-15,5,night,1,0.732
2025-04-16,5,night,-1,0.352
2025-04-17,5,night,-1,0.475
2025-04-18,5,night,1,0.732
2025-04-21,5,night,-1,0.352
2025-04-22,5,night,1,0.698
2025-04-23,5,night,1,0.732
2025-04-24,5,night,1,0.698
2025-04-25,5,night,1,0.698
2025-04-28,5,night,-1,0.475
2025-04-29,5,night,-1,0.475
2025-04-30,5,night,1,0.698
2025-05-02,5,night,1,0.698
2025-05-05,5,night,-1,0.352
2025-05-06,5,night,-1,0.475
2025-05-07,5,night,1,0.698
2025-05-12,5,night,1,0.698
2025-05-13,5,night,1,0.698
2025-05-19,5,night,1,0.824
2025-05-21,5,night,-1,0.352
2025-05-23,5,night,-1,0.352
2025-05-26,5,night,1,0.732
2025-05-27,5,night,1,0.824
2025-05-29,5,night,-1,0.352
2025-06-02,5,night,1,0.824
2025-06-03,5,night,1,0.698
2025-06-04,5,night,1,0.732
2025-06-09,5,night,1,0.732
2025-06-10,5,night,1,0.698
2025-06-11,5,night,1,0.732
2025-06-16,5,night,1,0.824
2025-06-17,5,night,-1,0.475
2025-06-18,5,night,-1,0.475
2025-06-19,5,night,-1,0.475
2025-06-20,5,night,-1,0.352
2025-06-23,5,night,1,0.698
2025-06-24,5,night,1,0.698
2025-06-26,5,night,1,0.732
2025-06-27,5,night,1,0.732
2025-06-30,5,night,1,0.732
2025-07-02,5,night,1,0.698
2025-07-10,5,night,-1,0.475
2025-07-11,5,night,-1,0.475
2025-07-15,5,night,1,0.732
2025-07-17,5,night,1,0.824
2025-07-23,5,night,1,0.698
2025-07-31,5,night,-1,0.352
2025-08-01,5,night,-1,0.352
2025-08-04,5,night,1,0.824
2025-08-05,5,night,-1,0.352
2025-08-06,5,night,1,0.732
2025-08-07,5,night,1,0.732
2025-08-08,5,night,1,0.732
2025-08-12,5,night,1,0.824
2025-08-22,5,night,1,0.824
2025-08-25,5,night,-1,0.475
2025-08-28,5,night,1,0.824
2025-08-29,5,night,-1,0.352
2025-09-02,5,night,-1,0.475
2025-09-04,5,night,1,0.698
2025-09-05,5,night,1,0.732
2025-09-08,5,night,1,0.824
2025-09-09,5,night,1,0.824
2025-09-10,5,night,1,0.824
2025-09-11,5,night,1,0.824
2025-09-15,5,night,1,0.732
2025-09-18,5,night,1,0.732
2025-09-22,5,night,1,0.824
2025-09-23,5,night,1,0.732
2025-09-30,5,night,1,0.824
2025-10-01,5,night,1,0.824
2025-10-07,5,night,-1,0.352
2025-10-08,5,night,1,0.824
2025-10-09,5,night,-1,0.352
